Altium Designer Pick and Place Locations
C:\git\ramptastic\ramptronix\bms_mainboard_6\Project Outputs for BMS_MAINBOARD_6\Pick Place for BMS_MAINBOARD_6(F1).csv

========================================================================================================================
File Design Information:

Date:       10/06/22
Time:       10:09
Revision:   Not in VersionControl
Variant:    F1
Units used: mm

"Designator","Comment","Layer","Footprint","Center-X(mm)","Center-Y(mm)","Rotation","Description","Ref-X(mm)","Ref-Y(mm)","Pad-X(mm)","Pad-Y(mm)"
"C215","1206B105K101NT","TopLayer","C_1206","38.6046","116.3000","360","C - CAPACITOR - MLCC - 1uF - 100V - 1206 - X7R","38.6046","116.3000","37.2092","116.3000"
"C211","CL05A105KA5NQNC","TopLayer","C_0402","44.3000","99.0000","270","C - CAPACITOR - MLCC - 1uF - 25V - 0402","44.3000","99.0000","44.3000","99.5080"
"C210","CL05A105KA5NQNC","TopLayer","C_0402","43.3000","99.0000","270","C - CAPACITOR - MLCC - 1uF - 25V - 0402","43.3000","99.0000","43.3000","99.5080"
"C209","CL05A105KA5NQNC","TopLayer","C_0402","42.3000","99.0080","270","C - CAPACITOR - MLCC - 1uF - 25V - 0402","42.3000","99.0080","42.3000","99.5160"
"C208","CL05A105KA5NQNC","TopLayer","C_0402","41.3000","99.0000","270","C - CAPACITOR - MLCC - 1uF - 25V - 0402","41.3000","99.0000","41.3000","99.5080"
"C207","CL05A105KA5NQNC","TopLayer","C_0402","40.3000","99.0000","270","C - CAPACITOR - MLCC - 1uF - 25V - 0402","40.3000","99.0000","40.3000","99.5080"
"C214","1206B105K101NT","TopLayer","C_1206","57.2000","116.3000","360","C - CAPACITOR - MLCC - 1uF - 100V - 1206 - X7R","57.2000","116.3000","55.8046","116.3000"
"C213","1206B105K101NT","TopLayer","C_1206","51.0000","116.3000","360","C - CAPACITOR - MLCC - 1uF - 100V - 1206 - X7R","51.0000","116.3000","49.6046","116.3000"
"C212","1206B105K101NT","TopLayer","C_1206","44.8000","116.3000","360","C - CAPACITOR - MLCC - 1uF - 100V - 1206 - X7R","44.8000","116.3000","43.4046","116.3000"
"R206","0402WGF1002TCE","TopLayer","R_0402","52.5000","101.0000","180","R - RESISTOR - SMD - 10k - 1% - 0402","52.5000","101.0000","53.0080","101.0000"
"R205","0402WGF2202TCE","TopLayer","R_0402","59.6000","105.2000","270","R - RESISTOR - SMD - 22k - 1% - 0402","59.6000","105.2000","59.6000","105.7080"
"R204","0402WGF1002TCE","TopLayer","R_0402","57.6000","110.3000","360","R - RESISTOR - SMD - 10k - 1% - 0402","57.6000","110.3000","57.0920","110.3000"
"Q201","2N7002","TopLayer","TO-236AB","57.8500","102.2000","0","Q - TRANSISTOR - MOSFET (N) - 60V - 200mW","57.8500","102.2000","56.7000","103.1500"
"Q200","HSS0127","TopLayer","TO-236AB","58.0000","112.6000","270","Q - TRANSISTOR - MOSFET (P) - 100V - 0.9A - 0.65 Ohm","58.0000","112.6000","58.9500","113.7500"
